Time,Test,Solver,Threading,Threads,Iterations,Notes,JuMP build,Build (RAM only),Optimisation,Total,Optimum Value
2020-06-18 11:39:47,HS21,RAM,true,5,7,,0.10587215423583984,8.797645568847656e-5,0.00043201446533203125,0.10639214515686035,0.009999000099990002
2020-06-18 11:39:47,HS21,RAM,true,5,8,,0.10587215423583984,8.296966552734375e-5,0.0004909038543701172,0.1064460277557373,0.009999000099990002
2020-06-18 11:39:48,HS21,RAM,true,5,9,,0.10587215423583984,8.606910705566406e-5,0.0005369186401367188,0.10649514198303223,0.009999000099990002
2020-06-18 11:39:48,HS21,RAM,true,5,10,,0.10587215423583984,0.00010085105895996094,0.000553131103515625,0.10652613639831543,0.009999000099990002
2020-06-18 11:39:48,HS21,RAM,true,5,1,,0.25348496437072754,8.392333984375e-5,0.00014710426330566406,0.25371599197387695,0.009999000099990002
2020-06-18 11:39:48,HS21,RAM,true,5,2,,0.25348496437072754,7.605552673339844e-5,0.00018286705017089844,0.25374388694763184,0.009999000099990002
2020-06-18 11:39:48,HS21,RAM,true,5,3,,0.25348496437072754,9.512901306152344e-5,0.00023984909057617188,0.25381994247436523,0.009999000099990002
2020-06-18 11:39:49,HS21,RAM,true,5,4,,0.25348496437072754,0.00010800361633300781,0.0003170967102050781,0.2539100646972656,0.009999000099990002
2020-06-18 11:39:49,HS21,RAM,true,5,5,,0.25348496437072754,8.702278137207031e-5,0.0004050731658935547,0.25397706031799316,0.009999000099990002
2020-06-18 11:39:49,HS21,RAM,true,5,6,,0.25348496437072754,8.702278137207031e-5,0.0004220008850097656,0.2539939880371094,0.009999000099990002
2020-06-18 11:39:49,HS21,RAM,true,5,7,,0.25348496437072754,8.702278137207031e-5,0.00041103363037109375,0.2539830207824707,0.009999000099990002
2020-06-18 11:39:49,HS21,RAM,true,5,8,,0.25348496437072754,8.296966552734375e-5,0.0004799365997314453,0.25404787063598633,0.009999000099990002
2020-06-18 11:39:49,HS21,RAM,true,5,9,,0.25348496437072754,8.20159912109375e-5,0.0005271434783935547,0.25409412384033203,0.009999000099990002
2020-06-18 11:39:50,HS21,RAM,true,5,10,,0.25348496437072754,0.00012493133544921875,0.0005841255187988281,0.2541940212249756,0.009999000099990002
2020-06-18 11:39:50,HS21,RAM,true,5,1,,0.11910700798034668,8.678436279296875e-5,0.0001590251922607422,0.11935281753540039,0.009999000099990002
2020-06-18 11:39:50,HS21,RAM,true,5,2,,0.11910700798034668,8.606910705566406e-5,0.0002269744873046875,0.11942005157470703,0.009999000099990002
2020-06-18 11:39:50,HS21,RAM,true,5,3,,0.11910700798034668,8.487701416015625e-5,0.0002760887145996094,0.11946797370910645,0.009999000099990002
2020-06-18 11:39:51,HS21,RAM,true,5,4,,0.11910700798034668,8.58306884765625e-5,0.00030612945556640625,0.11949896812438965,0.009999000099990002
2020-06-18 11:39:51,HS21,RAM,true,5,5,,0.11910700798034668,9.012222290039062e-5,0.00034999847412109375,0.11954712867736816,0.009999000099990002
2020-06-18 11:39:51,HS21,RAM,true,5,6,,0.11910700798034668,8.702278137207031e-5,0.00042700767517089844,0.11962103843688965,0.009999000099990002
2020-06-18 11:39:51,HS21,RAM,true,5,7,,0.11910700798034668,0.00010800361633300781,0.00045490264892578125,0.11966991424560547,0.009999000099990002
2020-06-18 11:39:51,HS21,RAM,true,5,8,,0.11910700798034668,8.797645568847656e-5,0.0004711151123046875,0.11966609954833984,0.009999000099990002
2020-06-18 11:39:51,HS21,RAM,true,5,9,,0.11910700798034668,7.605552673339844e-5,0.0004949569702148438,0.11967802047729492,0.009999000099990002
2020-06-18 11:39:52,HS21,RAM,true,5,10,,0.11910700798034668,7.987022399902344e-5,0.000553131103515625,0.11974000930786133,0.009999000099990002
2020-06-18 11:43:15,HS21,RAM,true,10,1,,0.20837879180908203,0.0001270771026611328,0.00020694732666015625,0.20871281623840332,0.009999000099990002
2020-06-18 11:43:16,HS21,RAM,true,10,2,,0.20837879180908203,0.00010609626770019531,0.00021600723266601562,0.20870089530944824,0.009999000099990002
2020-06-18 11:43:16,HS21,RAM,true,10,3,,0.20837879180908203,0.00012803077697753906,0.0003120899200439453,0.20881891250610352,0.009999000099990002
2020-06-18 11:43:16,HS21,RAM,true,10,4,,0.20837879180908203,8.416175842285156e-5,0.0004220008850097656,0.20888495445251465,0.009999000099990002
2020-06-18 11:43:17,HS21,RAM,true,10,5,,0.20837879180908203,4.100799560546875e-5,0.0003039836883544922,0.208723783493042,0.009999000099990002
2020-06-18 11:43:17,HS21,RAM,true,10,6,,0.20837879180908203,4.076957702636719e-5,0.0003421306610107422,0.20876169204711914,0.009999000099990002
2020-06-18 11:43:17,HS21,RAM,true,10,7,,0.20837879180908203,3.790855407714844e-5,0.00037097930908203125,0.2087876796722412,0.009999000099990002
2020-06-18 11:43:17,HS21,RAM,true,10,8,,0.20837879180908203,4.506111145019531e-5,0.0003800392150878906,0.20880389213562012,0.009999000099990002
2020-06-18 11:43:17,HS21,RAM,true,10,9,,0.20837879180908203,4.00543212890625e-5,0.0004940032958984375,0.20891284942626953,0.009999000099990002
2020-06-18 11:43:18,HS21,RAM,true,10,10,,0.20837879180908203,3.719329833984375e-5,0.0005009174346923828,0.20891690254211426,0.009999000099990002
2020-06-18 11:43:18,HS21,RAM,true,10,1,,0.11813592910766602,3.790855407714844e-5,0.00013113021850585938,0.11830496788024902,0.009999000099990002
2020-06-18 11:43:18,HS21,RAM,true,10,2,,0.11813592910766602,3.981590270996094e-5,0.000164031982421875,0.11833977699279785,0.009999000099990002
2020-06-18 11:43:18,HS21,RAM,true,10,3,,0.11813592910766602,3.814697265625e-5,0.000225067138671875,0.11839914321899414,0.009999000099990002
2020-06-18 11:43:18,HS21,RAM,true,10,4,,0.11813592910766602,3.719329833984375e-5,0.00027298927307128906,0.11844611167907715,0.009999000099990002
2020-06-18 11:43:19,HS21,RAM,true,10,5,,0.11813592910766602,6.103515625e-5,0.00030303001403808594,0.1184999942779541,0.009999000099990002
2020-06-18 11:43:19,HS21,RAM,true,10,6,,0.11813592910766602,3.600120544433594e-5,0.00040793418884277344,0.11857986450195312,0.009999000099990002
2020-06-18 11:43:19,HS21,RAM,true,10,7,,0.11813592910766602,3.910064697265625e-5,0.000453948974609375,0.11862897872924805,0.009999000099990002
2020-06-18 11:43:19,HS21,RAM,true,10,8,,0.11813592910766602,4.9114227294921875e-5,0.0005648136138916016,0.11874985694885254,0.009999000099990002
2020-06-18 11:43:19,HS21,RAM,true,10,9,,0.11813592910766602,6.508827209472656e-5,0.0004889965057373047,0.11869001388549805,0.009999000099990002
2020-06-18 11:43:19,HS21,RAM,true,10,10,,0.11813592910766602,3.886222839355469e-5,0.00049591064453125,0.11867070198059082,0.009999000099990002
2020-06-18 11:43:20,HS21,RAM,true,10,1,,0.10394906997680664,3.790855407714844e-5,0.00011110305786132812,0.10409808158874512,0.009999000099990002
2020-06-18 11:43:20,HS21,RAM,true,10,2,,0.10394906997680664,7.891654968261719e-5,0.00023317337036132812,0.10426115989685059,0.009999000099990002
2020-06-18 11:43:20,HS21,RAM,true,10,3,,0.10394906997680664,9.512901306152344e-5,0.0003409385681152344,0.1043851375579834,0.009999000099990002
2020-06-18 11:43:20,HS21,RAM,true,10,4,,0.10394906997680664,8.797645568847656e-5,0.0004649162292480469,0.10450196266174316,0.009999000099990002
2020-06-18 11:43:20,HS21,RAM,true,10,5,,0.10394906997680664,8.702278137207031e-5,0.0005650520324707031,0.10460114479064941,0.009999000099990002
2020-06-18 11:43:20,HS21,RAM,true,10,6,,0.10394906997680664,0.000102996826171875,0.0006339550018310547,0.10468602180480957,0.009999000099990002
2020-06-18 11:43:21,HS21,RAM,true,10,7,,0.10394906997680664,8.797645568847656e-5,0.0007519721984863281,0.10478901863098145,0.009999000099990002
2020-06-18 11:43:21,HS21,RAM,true,10,8,,0.10394906997680664,8.702278137207031e-5,0.0008280277252197266,0.10486412048339844,0.009999000099990002
2020-06-18 11:43:21,HS21,RAM,true,10,9,,0.10394906997680664,8.58306884765625e-5,0.0009350776672363281,0.10496997833251953,0.009999000099990002
2020-06-18 11:43:21,HS21,RAM,true,10,10,,0.10394906997680664,8.511543273925781e-5,0.0009388923645019531,0.10497307777404785,0.009999000099990002
2020-06-18 11:46:44,HS21,RAM,true,15,1,,0.15316200256347656,0.00011682510375976562,0.0002598762512207031,0.15353870391845703,0.009999000099990002
2020-06-18 11:46:45,HS21,RAM,true,15,2,,0.15316200256347656,0.0001201629638671875,0.000331878662109375,0.15361404418945312,0.009999000099990002
2020-06-18 11:46:45,HS21,RAM,true,15,3,,0.15316200256347656,9.012222290039062e-5,0.0004909038543701172,0.15374302864074707,0.009999000099990002
2020-06-18 11:46:45,HS21,RAM,true,15,4,,0.15316200256347656,0.00010609626770019531,0.0006330013275146484,0.1539011001586914,0.009999000099990002
2020-06-18 11:46:46,HS21,RAM,true,15,5,,0.15316200256347656,8.702278137207031e-5,0.0007810592651367188,0.15403008460998535,0.009999000099990002
2020-06-18 11:46:46,HS21,RAM,true,15,6,,0.15316200256347656,9.799003601074219e-5,0.0008900165557861328,0.15415000915527344,0.009999000099990002
2020-06-18 11:46:46,HS21,RAM,true,15,7,,0.15316200256347656,0.00010180473327636719,0.0009281635284423828,0.1541919708251953,0.009999000099990002
2020-06-18 11:46:46,HS21,RAM,true,15,8,,0.15316200256347656,8.511543273925781e-5,0.0010528564453125,0.15429997444152832,0.009999000099990002
2020-06-18 11:46:47,HS21,RAM,true,15,9,,0.15316200256347656,0.0001270771026611328,0.0013167858123779297,0.15460586547851562,0.009999000099990002
2020-06-18 11:46:47,HS21,RAM,true,15,10,,0.15316200256347656,9.894371032714844e-5,0.0014469623565673828,0.1547079086303711,0.009999000099990002
2020-06-18 11:46:47,HS21,RAM,true,15,1,,0.1264510154724121,8.988380432128906e-5,0.00023412704467773438,0.12677502632141113,0.009999000099990002
2020-06-18 11:46:47,HS21,RAM,true,15,2,,0.1264510154724121,8.606910705566406e-5,0.0003559589385986328,0.1268930435180664,0.009999000099990002
2020-06-18 11:46:47,HS21,RAM,true,15,3,,0.1264510154724121,8.296966552734375e-5,0.0004730224609375,0.12700700759887695,0.009999000099990002
2020-06-18 11:46:48,HS21,RAM,true,15,4,,0.1264510154724121,8.392333984375e-5,0.0006029605865478516,0.1271378993988037,0.009999000099990002
2020-06-18 11:46:48,HS21,RAM,true,15,5,,0.1264510154724121,8.296966552734375e-5,0.0006861686706542969,0.12722015380859375,0.009999000099990002
2020-06-18 11:46:48,HS21,RAM,true,15,6,,0.1264510154724121,8.511543273925781e-5,0.0009889602661132812,0.12752509117126465,0.009999000099990002
2020-06-18 11:46:48,HS21,RAM,true,15,7,,0.1264510154724121,8.296966552734375e-5,0.0011649131774902344,0.1276988983154297,0.009999000099990002
2020-06-18 11:46:48,HS21,RAM,true,15,8,,0.1264510154724121,7.510185241699219e-5,0.0011298656463623047,0.1276559829711914,0.009999000099990002
2020-06-18 11:46:48,HS21,RAM,true,15,9,,0.1264510154724121,7.510185241699219e-5,0.0013229846954345703,0.12784910202026367,0.009999000099990002
2020-06-18 11:46:49,HS21,RAM,true,15,10,,0.1264510154724121,9.989738464355469e-5,0.001310110092163086,0.12786102294921875,0.009999000099990002
2020-06-18 11:46:49,HS21,RAM,true,15,1,,0.1387159824371338,7.700920104980469e-5,0.0002129077911376953,0.1390058994293213,0.009999000099990002
2020-06-18 11:46:49,HS21,RAM,true,15,2,,0.1387159824371338,8.106231689453125e-5,0.00032901763916015625,0.13912606239318848,0.009999000099990002
